t,x,z
1.784000000000000030e+00,-2.795605468515787173e-01,5.166898802549237946e-01
1.785000000000000142e+00,-2.787752116370666444e-01,5.172079625067520503e-01
1.786000000000000032e+00,-2.779946436767329887e-01,5.177207681574860221e-01
1.787000000000000144e+00,-2.772188923244431336e-01,5.182283120228524664e-01
1.788000000000000034e+00,-2.764480065114894858e-01,5.187306091083432324e-01
1.789000000000000146e+00,-2.756820347440422370e-01,5.192276746021982081e-01
1.790000000000000036e+00,-2.749210251006274364e-01,5.197195238683607332e-01
1.791000000000000147e+00,-2.741650252297198054e-01,5.202061724395141695e-01
1.792000000000000037e+00,-2.734140823473739657e-01,5.206876360101045931e-01
1.792999999999999927e+00,-2.726682432349349372e-01,5.211639304294153341e-01
1.794000000000000039e+00,-2.719275542368241871e-01,5.216350716946576149e-01
1.794999999999999929e+00,-2.711920612583822443e-01,5.221010759441055971e-01
1.796000000000000041e+00,-2.704618097637770946e-01,5.225619594502451948e-01
1.796999999999999931e+00,-2.697368447739891817e-01,5.230177386129725159e-01
1.798000000000000043e+00,-2.690172108648489213e-01,5.234684299528185036e-01
1.798999999999999932e+00,-2.683029521651489890e-01,5.239140501042169884e-01
1.800000000000000044e+00,-2.675941123548127298e-01,5.243546158087950548e-01
1.800999999999999934e+00,-2.668907346631235744e-01,5.247901439087180320e-01
1.802000000000000046e+00,-2.661928618670266200e-01,5.252206513400646815e-01
1.802999999999999936e+00,-2.655005362894750642e-01,5.256461551262385790e-01
1.804000000000000048e+00,-2.648137997978559088e-01,5.260666723714411130e-01
1.804999999999999938e+00,-2.641326938024517457e-01,5.264822202541576956e-01
1.806000000000000050e+00,-2.634572592549796477e-01,5.268928160207072553e-01
1.806999999999999940e+00,-2.627875366471890128e-01,5.272984769788460202e-01
1.808000000000000052e+00,-2.621235660094846653e-01,5.276992204913777407e-01
1.808999999999999941e+00,-2.614653869096579819e-01,5.280950639698628324e-01
1.810000000000000053e+00,-2.608130384516172406e-01,5.284860248683311834e-01
1.810999999999999943e+00,-2.601665592742132271e-01,5.288721206770694572e-01
1.812000000000000055e+00,-2.595259875500976476e-01,5.292533689164501398e-01
1.812999999999999945e+00,-2.588913609846382746e-01,5.296297871308109917e-01
1.814000000000000057e+00,-2.582627168148885488e-01,5.300013928823907872e-01
1.814999999999999947e+00,-2.576400918085988145e-01,5.303682037453077980e-01
1.816000000000000059e+00,-2.570235222632894501e-01,5.307302372996041129e-01
1.816999999999999948e+00,-2.564130440053596360e-01,5.310875111253403613e-01
1.818000000000000060e+00,-2.558086923892564646e-01,5.314400427967429508e-01
1.818999999999999950e+00,-2.552105022966812409e-01,5.317878498764089246e-01
1.820000000000000062e+00,-2.546185081358419700e-01,5.321309499095686624e-01
1.820999999999999952e+00,-2.540327438407602445e-01,5.324693604184080886e-01
1.822000000000000064e+00,-2.534532428706142149e-01,5.328030988964529424e-01
1.822999999999999954e+00,-2.528800382091256904e-01,5.331321828030011201e-01
1.824000000000000066e+00,-2.523131623639883192e-01,5.334566295576228523e-01
1.824999999999999956e+00,-2.517526473663462272e-01,5.337764565347284940e-01
1.826000000000000068e+00,-2.511985247703056867e-01,5.340916810581926022e-01
1.826999999999999957e+00,-2.506508256524821454e-01,5.344023203960311941e-01
1.828000000000000069e+00,-2.501095806116001574e-01,5.347083917551628263e-01
1.828999999999999959e+00,-2.495748197681181002e-01,5.350099122762133064e-01
1.830000000000000071e+00,-2.490465727639045723e-01,5.353068990284086670e-01
1.830999999999999961e+00,-2.485248687619283636e-01,5.355993690044988931e-01
1.832000000000000073e+00,-2.480097364460104870e-01,5.358873391157913391e-01
1.832999999999999963e+00,-2.475012040205945563e-01,5.361708261872135672e-01
1.834000000000000075e+00,-2.469992992105549956e-01,5.364498469524696667e-01
1.834999999999999964e+00,-2.465040492610393319e-01,5.367244180492443117e-01
1.836000000000000076e+00,-2.460154809373440998e-01,5.369945560144953056e-01
1.836999999999999966e+00,-2.455336205248186965e-01,5.372602772798005244e-01
1.838000000000000078e+00,-2.450584938288068726e-01,5.375215981667826881e-01
1.838999999999999968e+00,-2.445901261746025734e-01,5.377785348825976364e-01
1.840000000000000080e+00,-2.441285424074583488e-01,5.380311035155034283e-01
1.840999999999999970e+00,-2.436737668926003408e-01,5.382793200304927250e-01
1.842000000000000082e+00,-2.432258235152893744e-01,5.385232002650075511e-01
1.842999999999999972e+00,-2.427847356808896795e-01,5.387627599247049037e-01
1.844000000000000083e+00,-2.423505263149808853e-01,5.389980145793233923e-01
1.844999999999999973e+00,-2.419232178634868613e-01,5.392289796586090533e-01
1.846000000000000085e+00,-2.415028322928330640e-01,5.394556704483099985e-01
1.846999999999999975e+00,-2.410893910901165116e-01,5.396781020862535527e-01
1.848000000000000087e+00,-2.406829152633216395e-01,5.398962895585015520e-01
1.848999999999999977e+00,-2.402834253415359334e-01,5.401102476955679244e-01
1.850000000000000089e+00,-2.398909413752033926e-01,5.403199911687334156e-01
1.850999999999999979e+00,-2.395054829363791327e-01,5.405255344864023925e-01
1.852000000000000091e+00,-2.391270691190386655e-01,5.407268919905799942e-01
1.852999999999999980e+00,-2.387557185393658354e-01,5.409240778533788152e-01
1.854000000000000092e+00,-2.383914493360984876e-01,5.411171060736557070e-01
1.854999999999999982e+00,-2.380342791708600081e-01,5.413059904736643446e-01
1.856000000000000094e+00,-2.376842252285268353e-01,5.414907446958422410e-01
1.856999999999999984e+00,-2.373413042176201748e-01,5.416713821996439471e-01
1.858000000000000096e+00,-2.370055323706891648e-01,5.418479162584604047e-01
1.858999999999999986e+00,-2.366769254447386173e-01,5.420203599566139063e-01
1.860000000000000098e+00,-2.363554987216454073e-01,5.421887261864384300e-01
1.860999999999999988e+00,-2.360412670086142195e-01,5.423530276454409105e-01
1.862000000000000099e+00,-2.357342446386310464e-01,5.425132768335189093e-01
1.862999999999999989e+00,-2.354344454709428325e-01,5.426694860503039619e-01
1.864000000000000101e+00,-2.351418828915334824e-01,5.428216673925256863e-01
1.864999999999999991e+00,-2.348565698136301783e-01,5.429698327515064538e-01
1.866000000000000103e+00,-2.345785186782160525e-01,5.431139938107105714e-01
1.866999999999999993e+00,-2.343077414545536863e-01,5.432541620433819496e-01
1.868000000000000105e+00,-2.340442496407087181e-01,5.433903487102460517e-01
1.868999999999999995e+00,-2.337880542641145309e-01,5.435225648573296375e-01
1.870000000000000107e+00,-2.335391658821159289e-01,5.436508213138195877e-01
1.870999999999999996e+00,-2.332975945825388475e-01,5.437751286900283088e-01
1.872000000000000108e+00,-2.330633499842626188e-01,5.438954973754215327e-01
1.872999999999999998e+00,-2.328364412378107207e-01,5.440119375367533650e-01
1.874000000000000110e+00,-2.326168770259474106e-01,5.441244591162673894e-01
1.875000000000000000e+00,-2.324046655642688364e-01,5.442330718299581704e-01
1.876000000000000112e+00,-2.321998146018237064e-01,5.443377851659551014e-01
1.877000000000000002e+00,-2.320023314217275201e-01,5.444386083829610978e-01
1.878000000000000114e+00,-2.318122228417860420e-01,5.445355505087707826e-01
1.879000000000000004e+00,-2.316294952151380093e-01,5.446286203388963632e-01
1.880000000000000115e+00,-2.314541544308774679e-01,5.447178264352237065e-01
1.881000000000000005e+00,-2.312862059147182126e-01,5.448031771248231792e-01
1.882000000000000117e+00,-2.311256546296324155e-01,5.448846804987670378e-01
1.883000000000000007e+00,-2.309725050765168430e-01,5.449623444110816006e-01
1.884000000000000119e+00,-2.308267612948458058e-01,5.450361764777420515e-01
1.885000000000000009e+00,-2.306884268633566937e-01,5.451061840757964738e-01
1.886000000000000121e+00,-2.305575049007116961e-01,5.451723743425080926e-01
1.887000000000000011e+00,-2.304339980661813114e-01,5.452347541746376258e-01
1.888000000000000123e+00,-2.303179085603250797e-01,5.452933302277687133e-01
1.889000000000000012e+00,-2.302092381256855003e-01,5.453481089157317108e-01
1.890000000000000124e+00,-2.301079880474799499e-01,5.453990964100940975e-01
1.891000000000000014e+00,-2.300141591542949060e-01,5.454462986397540236e-01
1.892000000000000126e+00,-2.299277518187918812e-01,5.454897212905973625e-01
1.893000000000000016e+00,-2.298487659584101672e-01,5.455293698052283702e-01
1.894000000000000128e+00,-2.297772010360832895e-01,5.455652493828048177e-01
1.895000000000000018e+00,-2.297130560609336736e-01,5.455973649789221946e-01
1.896000000000000130e+00,-2.296563295890197420e-01,5.456257213056177058e-01
1.897000000000000020e+00,-2.296070197240295263e-01,5.456503228314064646e-01
1.898000000000000131e+00,-2.295651241180257651e-01,5.456711737814440299e-01
1.899000000000000021e+00,-2.295306399721584456e-01,5.456882781377279112e-01
1.900000000000000133e+00,-2.295035640374042396e-01,5.457016396394007707e-01
1.901000000000000023e+00,-2.294838926153077718e-01,5.457112617831371137e-01
1.902000000000000135e+00,-2.294716215587124242e-01,5.457171478235854911e-01
1.903000000000000025e+00,-2.294667462725037410e-01,5.457193007739127300e-01
1.904000000000000137e+00,-2.294692617143643254e-01,5.457177234064106708e-01
1.905000000000000027e+00,-2.294791623955128035e-01,5.457124182531862822e-01
1.906000000000000139e+00,-2.294964423814659649e-01,5.457033876069270484e-01
1.907000000000000028e+00,-2.295210952927931314e-01,5.456906335217519555e-01
1.908000000000000140e+00,-2.295531143058863188e-01,5.456741578141335314e-01
1.909000000000000030e+00,-2.295924921537116359e-01,5.456539620638807264e-01
1.910000000000000142e+00,-2.296392211265891325e-01,5.456300476152302625e-01
1.911000000000000032e+00,-2.296932930729696509e-01,5.456024155779888307e-01
1.912000000000000144e+00,-2.297546994002099829e-01,5.455710668287605536e-01
1.913000000000000034e+00,-2.298234310753538845e-01,5.455360020122514975e-01
1.914000000000000146e+00,-2.298994786259221379e-01,5.454972215426256987e-01
1.915000000000000036e+00,-2.299828321407127452e-01,5.454547256049900872e-01
1.916000000000000147e+00,-2.300734812705893528e-01,5.454085141568848494e-01
1.917000000000000037e+00,-2.301714152292866356e-01,5.453585869298980260e-01
1.918000000000000149e+00,-2.302766227942318333e-01,5.453049434313395061e-01
1.919000000000000039e+00,-2.303890923073459995e-01,5.452475829459741963e-01
1.919999999999999929e+00,-2.305088116758636507e-01,5.451865045378418984e-01
1.921000000000000041e+00,-2.306357683731735941e-01,5.451217070521454655e-01
1.921999999999999931e+00,-2.307699494396477369e-01,5.450531891172204491e-01
1.923000000000000043e+00,-2.309113414834728650e-01,5.449809491465440470e-01
1.923999999999999932e+00,-2.310599306815084852e-01,5.449049853408556299e-01
1.925000000000000044e+00,-2.312157027801444720e-01,5.448252956903247846e-01
1.925999999999999934e+00,-2.313786430961483898e-01,5.447418779767772001e-01
1.927000000000000046e+00,-2.315487365175570300e-01,5.446547297760253592e-01
1.927999999999999936e+00,-2.317259675045383882e-01,5.445638484602337570e-01
1.929000000000000048e+00,-2.319103200902960793e-01,5.444692312003751589e-01
1.929999999999999938e+00,-2.321017778819463584e-01,5.443708749687262705e-01
1.931000000000000050e+00,-2.323003240614436860e-01,5.442687765414729872e-01
1.931999999999999940e+00,-2.325059413864838942e-01,5.441629325013388474e-01
1.933000000000000052e+00,-2.327186121914381900e-01,5.440533392403065216e-01
1.933999999999999941e+00,-2.329383183882831332e-01,5.439399929623962571e-01
1.935000000000000053e+00,-2.331650414675602856e-01,5.438228896865124895e-01
1.935999999999999943e+00,-2.333987624993157373e-01,5.437020252493321992e-01
1.937000000000000055e+00,-2.336394621340901478e-01,5.435773953083040677e-01
1.937999999999999945e+00,-2.338871206038872219e-01,5.434489953446562938e-01
1.939000000000000057e+00,-2.341417177231811531e-01,5.433168206665160982e-01
1.939999999999999947e+00,-2.344032328899118833e-01,5.431808664120462149e-01
1.941000000000000059e+00,-2.346716450865155845e-01,5.430411275526697557e-01
1.941999999999999948e+00,-2.349469328809586366e-01,5.428975988963568033e-01
1.943000000000000060e+00,-2.352290744277889534e-01,5.427502750909618534e-01
1.943999999999999950e+00,-2.355180474691869752e-01,5.425991506275990028e-01
1.945000000000000062e+00,-2.358138293360663718e-01,5.424442198441343788e-01
1.945999999999999952e+00,-2.361163969491567038e-01,5.422854769286693521e-01
1.947000000000000064e+00,-2.364257268201122864e-01,5.421229159231202299e-01
1.947999999999999954e+00,-2.367417950526509163e-01,5.419565307268492393e-01
1.949000000000000066e+00,-2.370645773436853287e-01,5.417863151003420308e-01
1.949999999999999956e+00,-2.373940489845022817e-01,5.416122626689419128e-01
1.951000000000000068e+00,-2.377301848619283453e-01,5.414343669266463710e-01
1.951999999999999957e+00,-2.380729594595402121e-01,5.412526212399452197e-01
1.953000000000000069e+00,-2.384223468588728689e-01,5.410670188517157086e-01
1.953999999999999959e+00,-2.387783207406680153e-01,5.408775528851783587e-01
1.955000000000000071e+00,-2.391408543861263114e-01,5.406842163478875474e-01
1.955999999999999961e+00,-2.395099206781869938e-01,5.404870021357801591e-01
1.957000000000000073e+00,-2.398854921028301945e-01,5.402859030372875182e-01
1.957999999999999963e+00,-2.402675407503951921e-01,5.400809117374567592e-01
1.959000000000000075e+00,-2.406560383169250028e-01,5.398720208221666761e-01
1.959999999999999964e+00,-2.410509561055336758e-01,5.396592227823625576e-01
1.961000000000000076e+00,-2.414522650277997340e-01,5.394425100183415367e-01
1.961999999999999966e+00,-2.418599356051703841e-01,5.392218748440849030e-01
1.963000000000000078e+00,-2.422739379704091367e-01,5.389973094916371554e-01
1.963999999999999968e+00,-2.426942418690486436e-01,5.387688061155211372e-01
1.965000000000000080e+00,-2.431208166608859467e-01,5.385363567972066834e-01
1.965999999999999970e+00,-2.435536313214946014e-01,5.382999535496153509e-01
1.967000000000000082e+00,-2.439926544437599765e-01,5.380595883216543474e-01
1.967999999999999972e+00,-2.444378542394519127e-01,5.378152530028188494e-01
1.969000000000000083e+00,-2.448891985408140348e-01,5.375669394277986513e-01
1.969999999999999973e+00,-2.453466548021907001e-01,5.373146393811534249e-01
1.971000000000000085e+00,-2.458101901016766788e-01,5.370583446020108509e-01
1.971999999999999975e+00,-2.462797711427862635e-01,5.367980467887878415e-01
1.973000000000000087e+00,-2.467553642561825522e-01,5.365337376039814865e-01
1.973999999999999977e+00,-2.472369354013967679e-01,5.362654086789608865e-01
1.975000000000000089e+00,-2.477244501686058364e-01,5.359930516188019523e-01
1.975999999999999979e+00,-2.482178737804387469e-01,5.357166580071783812e-01
1.977000000000000091e+00,-2.487171710937957636e-01,5.354362194112359807e-01
1.977999999999999980e+00,-2.492223066017240085e-01,5.351517273865507018e-01
1.979000000000000092e+00,-2.497332444353031478e-01,5.348631734820685768e-01
1.979999999999999982e+00,-2.502499483655888368e-01,5.345705492451187091e-01
1.981000000000000094e+00,-2.507723818055629939e-01,5.342738462264091659e-01
1.981999999999999984e+00,-2.513005078121319791e-01,5.339730559850810465e-01
1.983000000000000096e+00,-2.518342890881679619e-01,5.336681700937825346e-01
1.983999999999999986e+00,-2.523736879845651648e-01,5.333591801437556068e-01
1.985000000000000098e+00,-2.529186665023459568e-01,5.330460777499540503e-01
1.985999999999999988e+00,-2.534691862947933139e-01,5.327288545561803534e-01
1.987000000000000099e+00,-2.540252086696377365e-01,5.324075022402549040e-01
1.987999999999999989e+00,-2.545866945912497736e-01,5.320820125191887406e-01
1.989000000000000101e+00,-2.551536046829021021e-01,5.317523771543858357e-01
1.989999999999999991e+00,-2.557258992290458721e-01,5.314185879568579240e-01
1.991000000000000103e+00,-2.563035381776390120e-01,5.310806367924609805e-01
1.991999999999999993e+00,-2.568864811425086159e-01,5.307385155871459093e-01
1.993000000000000105e+00,-2.574746874057457502e-01,5.303922163322252192e-01
1.993999999999999995e+00,-2.580681159201525521e-01,5.300417310896430312e-01
1.995000000000000107e+00,-2.586667253117183596e-01,5.296870519972816105e-01
1.995999999999999996e+00,-2.592704738821354771e-01,5.293281712742436973e-01
1.997000000000000108e+00,-2.598793196113676207e-01,5.289650812261840196e-01
1.997999999999999998e+00,-2.604932201602432884e-01,5.285977742506163812e-01
1.999000000000000110e+00,-2.611121328731023095e-01,5.282262428422546119e-01
2.000000000000000000e+00,-2.617360147804729253e-01,5.278504795983396392e-01
2.000999999999999890e+00,-2.623648226018064911e-01,5.274704772239884321e-01
2.002000000000000224e+00,-2.629985127482361573e-01,5.270862285375412792e-01
2.003000000000000114e+00,-2.636370413253871225e-01,5.266977264759060695e-01
2.004000000000000004e+00,-2.642803641362364564e-01,5.263049640999164502e-01
2.004999999999999893e+00,-2.649284366839957383e-01,5.259079345996805488e-01
2.006000000000000227e+00,-2.655812141750628630e-01,5.255066312999403522e-01
2.007000000000000117e+00,-2.662386515219932748e-01,5.251010476654212056e-01
2.008000000000000007e+00,-2.669007033465328749e-01,5.246911773061849749e-01
2.008999999999999897e+00,-2.675673239826816263e-01,5.242770139829645570e-01
2.010000000000000231e+00,-2.682384674798132806e-01,5.238585516125239261e-01
2.011000000000000121e+00,-2.689140876058297991e-01,5.234357842729819854e-01
2.012000000000000011e+00,-2.695941378503666219e-01,5.230087062091451910e-01
2.012999999999999901e+00,-2.702785714280359075e-01,5.225773118378207460e-01
2.014000000000000234e+00,-2.709673412817292237e-01,5.221415957531440055e-01
2.015000000000000124e+00,-2.716604000859395573e-01,5.217015527318580315e-01
2.016000000000000014e+00,-2.723577002501634259e-01,5.212571777386239003e-01
2.016999999999999904e+00,-2.730591939223094844e-01,5.208084659312729459e-01
2.018000000000000238e+00,-2.737648329921928414e-01,5.203554126660903112e-01
2.019000000000000128e+00,-2.744745690950323724e-01,5.198980135030374372e-01
2.020000000000000018e+00,-2.751883536150404042e-01,5.194362642110086359e-01
2.020999999999999908e+00,-2.759061376890104000e-01,5.189701607730142774e-01
2.022000000000000242e+00,-2.766278722099896892e-01,5.184996993913916219e-01
2.023000000000000131e+00,-2.773535078309748991e-01,5.180248764929691330e-01
2.024000000000000021e+00,-2.780829949686624003e-01,5.175456887342185786e-01
2.024999999999999911e+00,-2.788162838072407168e-01,5.170621330063810417e-01
2.026000000000000245e+00,-2.795533243022326753e-01,5.165742064405730583e-01
2.027000000000000135e+00,-2.802940661843770220e-01,5.160819064128620015e-01
2.028000000000000025e+00,-2.810384589635683272e-01,5.155852305493247023e-01
2.028999999999999915e+00,-2.817864519328223127e-01,5.150841767310616603e-01
2.030000000000000249e+00,-2.825379941723098476e-01,5.145787430992057043e-01
2.031000000000000139e+00,-2.832930345534159788e-01,5.140689280598783606e-01
2.032000000000000028e+00,-2.840515217428581929e-01,5.135547302891303456e-01
2.032999999999999918e+00,-2.848134042068465877e-01,5.130361487378440888e-01
2.034000000000000252e+00,-2.855786302152834022e-01,5.125131826366031706e-01
2.035000000000000142e+00,-2.863471478460090647e-01,5.119858315005196836e-01
2.036000000000000032e+00,-2.871189049891063050e-01,5.114540951340493802e-01
2.036999999999999922e+00,-2.878938493512289698e-01,5.109179736357400969e-01
